metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
yenikapi alt kat acil cikis kapisi zincirle kilitlenmis acil durum riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
sirinevler tunel duvar betonarme donati gorunuyor,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
haciosman depo giris rampada zemin cokmesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Ayrılıkçeşme M4 peron tavanından betonarme taşkınlığı ve demir gondajı görünüyor.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:openrouter
Alev aldı traversler Sanayi Mahallesi girişinde.,altyapi_insaat,10,incident_report,1,P1,0,devrik,missing:gemini
Kızılay M4 peron duvarında şırıltılı sızıntı,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Hacıosman tünel döşeme fayanslarda yer yer patlamalar var.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
Uzunçayır istasyon giriş koridoru zemin dilatasyonundan su çıkışı artıyor.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Kirazlı depoya gidiş yolu merdiveni çökmüş,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Fayanslar değişecek mi girişteki acil acaba?,altyapi_insaat,10,information_request,2,P3,2,devrik,missing:gemini
taksim transfer koridor zeminde buyuk cukur olustu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Gayrettepe M11 çıkış yapısı duvarında dikey çatlak ve sıva dökülmesi var.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Şişhane peron duvar fayanslarda çoklu çatlak tespit edildi.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
Göztepe istasyonunda peron duvarı aydınlatması su basması nedeniyle yanıp sönüyor.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:gemini
Merdiven paleti söküldü Ataköy geçiş koridoru,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
mecidiyekoy peron 2 duvar altinda su birikintisi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
basaksehir metrobus aktarma merdiven korkuluk vidasiz,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Sanayi Mahallesi peron duvarı fayans dökülüyor,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
ayrilikcesme tunel fan odasi duvar catlagi,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Kozyatağı istasyonu acil çıkış kapısı önünde bulunan atıklar tahliye koridorunu engellemektedir.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:gemini
Pendik istasyonu peron kenarındaki sarı ikaz çizgilerinin yıpranması can güvenliği riski oluşturmaktadır.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:gemini
Üsküdar istasyonu 1. peron zeminindeki sarı ikaz çizgileri tamamen silindiği için yenilenmesi gerekmektedir.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:gemini
YM-05 peron fayans kırığı,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:gemini
Yolcu asansörü kuyu sulandı,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kazlıçeşme Marmaray güney başlangıç duvar çatlak genişlemesi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Aksaray yönlü tünel duvarında alg oluşumu,altyapi_insaat,10,fault_report,0,P4,3,devrik,relabel:openrouter
Kanalizasyon revizyonu kapak eksik,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
bagcilar tunelindeki catlaklar icin guclendirme ne vakit baslicak acaba?,altyapi_insaat,10,information_request,2,P2,1,yazim_yanlisi,missing:gemini
Tavan sızıntısı ne zaman biter?,altyapi_insaat,10,information_request,2,P2,1,cok_kisa,missing:gemini
Tavşantepe geçiş koridoru zemin fayansı patladı,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Atakent bilet holü tavanında nem lekesi,altyapi_insaat,10,fault_report,0,P4,3,devrik,relabel:openrouter
Tünel havalandırma kanalı sızıntı,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Sabiha Gökçen M4 tünel duvar fayans dökülmeleri devam ediyor.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Viyadukt perdeli duvar yarık,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:gemini
Kadıköy peron tuzlama talebi acil,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kadıköy istasyonu B çıkış koridorunda tavan panellerinden su damlaması devam ediyor.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:gemini
Yakacık-Adliye tünel havalandırma şaftı sızıntılı,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Vezneciler peron ışık direği boyama,altyapi_insaat,10,suggestion,4,P4,3,cok_kisa,relabel:gemini
Sultanbeyli M8 viyadük dilatasyon boşluğundan su kaçağı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
İkitelli M9 tünel invert betonunda çatlak ve sızıntı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
uzuncayir girisinde traversler yaniyor dumanlar yukseliyo acil mudahale,altyapi_insaat,10,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
kadikoy istasyonundaki tavan akintisi nezaman tamir edilicek acaba bilgi varmi?,altyapi_insaat,10,information_request,2,P2,1,yazim_yanlisi,missing:gemini
Bakırköy Marmaray peron korkuluk direği betondan kırık.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Şişli istasyonu tünel çıkışındaki ray traverslerinde duman çıkışı gözlenmesi üzerine yangın söndürme tüpleriyle müdahale ediliyor.,altyapi_insaat,10,incident_report,1,P1,0,standart,missing:gemini
sisli peron duvar fayanslari patlayarak dusuyor,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Zeytinburnu geçiş merdiveni korkuluk sabitlemesi kopuk durumda.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Uzunçayır tavan sıva dökülmesi,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Oturakçı tünel arka duvarında sızıntı devam ediyor,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Şişhane kuzey geçit tavan paneli çatlak,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Taksim istasyonu peron alanındaki sarı çizgi kabartma kaplamalarının bir kısmı yerinden sökülmüştür.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:gemini
Tavşantepe tünel havalandırma şaftı etrafından su sızıntısı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Travers alev aldı söndürülüyor.,altyapi_insaat,10,incident_report,1,P1,0,cok_kisa,missing:gemini
ayrilikcesme koridor tavan panel sokulme riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Merdiven basamak betonu çatlak,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
kartal peron duvar fayans parcalari yere dusu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Koridor duvarı nemlenme ve höveleşme,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:openrouter
kirazli asansor kapi ondu duvar sizinti alg,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
levent koridor duvar fayans dokme tehlikesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Tünel yatakta su birikmesi,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
"Mecidiyeköy istasyonu tavanındaki yoğun su sızıntısı için teknik ekip ne zaman müdahale edecek, bilgi alabilir miyim?",altyapi_insaat,10,information_request,2,P2,1,standart,missing:gemini
olimpiyat peron zemin seramik sokme alt beton catlak,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
universite aktarma tavan izgara dusmesi bugun,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Kadıköy istasyon asansör kuyusuna yeraltı suyu girdi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
basaksehir istasyon tuvalet girisi tavan damlasi,altyapi_insaat,10,fault_report,0,P4,3,yazim_yanlisi,relabel:openrouter
Mecidiyeköy koridor duvar nemlenme,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:gemini
Teknik oda duvarı rutubetli,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bağcılar Meydan peron duvar korkuluğu beton kırılması nedeniyle devrilme riski taşıyor.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:openrouter
Peron duvarı fayans dökülmesi,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Beşiktaş kazı alanı zeminde çökme gözlemlendi,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Bağcılar tünel segment suyu,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Küçükyalı tünel duvarında mineralleşme ve nem,altyapi_insaat,10,fault_report,0,P4,3,devrik,relabel:openrouter
Kadıköy M4 tüneli invert döşemesinde çatlak ve su basıncı ile çıkış mevcut.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Şişhane acil durum kapısı önü kapalı,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
İnşaat alanı ne zaman açılacak?,altyapi_insaat,10,information_request,2,P4,3,cok_kisa,missing:gemini
Levent M6 peron tavanında sıva dökülmesi raporlandı.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:openrouter
Tünel ağzı rayda yangın.,altyapi_insaat,10,incident_report,1,P1,0,cok_kisa,missing:gemini
4 levent yolgecidi tavan panel sokulme riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
ataturk havalimani park yeri rampada beton curumesi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Ayrılıkçeşme tünel Segment aralarından yüksek basınçlı su sızıntısı raporlandı.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:gemini
Gayrettepe çıkış koridoru fayanslar sökülüyor,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Zemin dilatasyon kapakları kalkmış,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:openrouter
atakoy istasyon alt kat duvardan su sizintisi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
taksim bilet holu duvar nemlenmesi kontrol edilecekmi bugun vardiyasinda?,altyapi_insaat,10,information_request,2,P3,2,yazim_yanlisi,missing:gemini
Vezneciler peron katındaki mazgal tıkanıklığının kalıcı olarak giderilmesi için acil bir drenaj çalışması başlatılacak mıdır?,altyapi_insaat,10,information_request,2,P2,1,standart,missing:gemini
Taksim güney çıkış tavanından su damlaması başladı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Tünel içi ıslaklık yayılıyor,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
kartal istasyon giris cikis cam kenari sizinti,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Tavan sıva parçası yere düştü,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Yangın merdiveni tavan sızıntısı,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Yangın musluğu nişanı duvardan kopuk,altyapi_insaat,10,fault_report,0,P4,3,cok_kisa,relabel:openrouter
"Yakacık-Adnan Kahveci istasyonunda tuvalet musluğu akmıyor, ama lavabo kirli.",altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
İstasyon giriş çatı su kaçağı,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Yenikapı marmaray bağlantı merdiven basamağı kırık,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
kagithane tunel havalandirma kanali duvar catlagi,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Peron Köprüsü dilatasyon kauçuk sökük,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
taksim gunc cikis koridor tavan damlasi basladi,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yedek parça deposu tavanı damlıyor,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kartal yönlü viyadukt direk altı beton hasarlı,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Hastane-Adliye tünel ray arası betonarme çatlak,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Bağcılar Meydan tünel invert betonunda çatlak ilerlemesi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Altunizade M5-M12 geçiş koridoru tavanı ıslak,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Ümraniye M5 peron duvarı sıva dökülmesi,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Kartal M4 peron zemini alt yapı nedenli çökme.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:openrouter
Kapanmış yangın sprink başlığı boya çalışması sonrası Ataköy'de.,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Levent M2 peron duvarında fayans dökülmeleri ve arkasında nemlenme gözleniyor.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Alt kat acil çıkış yolu tıkalı,altyapi_insaat,10,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Olimpiyat istasyon giriş katı zeminde su birikmesi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Yenisahra istasyon geçiş katı tavan sıva dökülmesi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
İMES viyadük kolumu alt geçit tavanı sızıntılı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
"Mahmutbey M7 istasyon asansör kuyusu drenaj pomrası arızalı, su birikiyor.",altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
bagcilar yon peron kenari gider kapagi kalkik,altyapi_insaat,10,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Demetevler çıkış merdiveni son basamak kırık,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Ataköy bilet holü duvar sıvası dökülüyor,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Kurulsun güvenlik bariyeri tünel ağzı girişine.,altyapi_insaat,10,suggestion,4,P3,2,devrik,missing:gemini
Bağcılar Meydan çıkış korkuluğu betondan kopmuş,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Topkapı geçiş katı duvar altı ıslak,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Dudullu asansör kuyusunda su birikmesi tespit edildi.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
sisli bilet holu zeminde buyuk cukur oluustu,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Gayrettepe tavan panel aralığından yağmur suyu,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
vezneciler mazzgal tikanikligi ne zaman acilir yolcular sormaya basladi?,altyapi_insaat,10,information_request,2,P3,2,yazim_yanlisi,missing:gemini
Gider tıkanıklığı ne zaman açılır?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,missing:gemini
Yapılmalı zemin revizyonu yürüyen merdiven girişine.,altyapi_insaat,10,suggestion,4,P4,3,devrik,missing:gemini
Vezneciler bilet holü zeminde çökme ve çatlak.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Dudullu M5 peron duvarına monte panonun kopması.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Şişhane çıkış merdiveni son basamak betonu çatlak yüzünden kapatıldı.,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:gemini
Sıhhiye alt geçit tavan koruganı döküldü,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Çekmeköy son istasyon tavan paneli devrildi,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Üsküdar asansör kuyusu su doldu pompa arızalı,altyapi_insaat,10,fault_report,0,P1,0,devrik,relabel:openrouter
Tünel portalı beton sökülmesi,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:gemini
ataturk havalimani tunel giris kapak tasi cokmesi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Kocamustafapaşa Marmaray peron tavanından sürekli damlama.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
mecidiyekoy transfer merdiven basamak betonu ctlak,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Çıkış merdiveni korkuluk kopuk,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bostancı istasyonu 1. peron zemininde bulunan sarı ikaz çizgileri yıpranmış ve görünürlüğünü kaybetmiştir.,altyapi_insaat,10,fault_report,0,P4,3,standart,relabel:gemini
Kartal tünel duvarından su sızıntısı,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Duvar çatlağı onarılacak mı?,altyapi_insaat,10,information_request,2,P3,2,cok_kisa,missing:gemini
mahmutbey peron zemin dilatasyon catlasi genisliyor,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
Yenikapı Marmaray transfer tüneli drenaj pompa havuzu taşması meydana geldi.,altyapi_insaat,10,fault_report,0,P1,0,standart,relabel:gemini
Ataköy Marmaray tünel drenaj kanalı çamurla tıklı.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
mecidiyekoy tunel girisi rayda buyuk yangin var her yer duman.,altyapi_insaat,10,incident_report,1,P1,0,yazim_yanlisi,missing:gemini
Vezneciler geçit catlağı altı nemli koku,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
levent asansor kuyusuna su doldu acil mudahale,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
merdiven baslarina kaydirmaz bant yapistirilmasi yolcu guvenligi icin cok onemli.,altyapi_insaat,10,suggestion,4,P4,3,yazim_yanlisi,missing:gemini
Maltepe istasyon güney kafes korkuluk kırık,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
Kağıthane tünel içi drenaj tıkanıklığı yaşanıyor,altyapi_insaat,10,fault_report,0,P2,1,devrik,relabel:openrouter
Ayrılıkçeşme tünel drenaj borusu tıkanıklığı sel basmasına neden oldu.,altyapi_insaat,10,fault_report,0,P2,1,standart,relabel:openrouter
Drenaj mazgalı tıkanıklığı ve taşma,altyapi_insaat,10,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Yenibosna M1 peron duvar fayanslarda beyazlatma ve çatlak.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
mahmutbey peron sonu duvar zemin ayrildi,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
zeytnbrnu peron tuvalet kp krl,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Atatürk Oto Sanayi peron duvarı nemlenme ve küflenme.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:openrouter
